report_name,common_name,m_ori_name,species_name,category,subcategory,status_change,subcategory_change,assessment_id,report_id,species_id,genus,family,order,class,phylum,kingdom,pop_state,pop_size,size_confidence,pop_trend,time_span_years,trend_confidence,qualifiers,bio_status,cd,data_poor,native_resident_living,conservation_dependent,report,report_group,domain,report_group_year,report_group_comprehensive,population_trend
Lichens 2018 (de Lange et al. 2018),Lichen,NA,Thelotrema,Data deficient,Data deficient,No change,No change,62150,55,31539,Thelotrema,Graphidaceae,Ostropales,Lecanoromycetes,Ascomycota,Fungi,NA,NA,NA,NA,NA,NA,"OL, SO",Endemicity not specified,NA,NA,TRUE,FALSE,Lichens 2018,Lichens,Land,Lichens (2018),TRUE,Not available
Lichens 2018 (de Lange et al. 2018),Lichen,NA,Thelotrema,At risk of becoming threatened,Naturally uncommon,New listing,New listing,121358,55,9440,Thelotrema,Graphidaceae,Ostropales,Lecanoromycetes,Ascomycota,Fungi,NATURAL,AREA<=10000,Low,STABLE +/-10%,NA,Medium,"DP, Sp",Endemicity not specified,NA,DP,TRUE,FALSE,Lichens 2018,Lichens,Land,Lichens (2018),TRUE,Stable
Lichens 2018 (de Lange et al. 2018),Lichen,NA,Thelotrema,Data deficient,Data deficient,No change,No change,63082,55,9592,Thelotrema,Graphidaceae,Ostropales,Lecanoromycetes,Ascomycota,Fungi,NA,NA,NA,NA,NA,NA,"OL, SO",Non-endemic,NA,NA,TRUE,FALSE,Lichens 2018,Lichens,Land,Lichens (2018),TRUE,Not available
Lichens 2018 (de Lange et al. 2018),Lichen,NA,Thelotrema,Data deficient,Data deficient,No change,No change,62173,55,31540,Thelotrema,Graphidaceae,Ostropales,Lecanoromycetes,Ascomycota,Fungi,NA,NA,NA,NA,NA,NA,SO,Non-endemic,NA,NA,TRUE,FALSE,Lichens 2018,Lichens,Land,Lichens (2018),TRUE,Not available
Lichens 2018 (de Lange et al. 2018),Lichen,NA,Thelotrema,Data deficient,Data deficient,No change,No change,62491,55,9722,Thelotrema,Graphidaceae,Ostropales,Lecanoromycetes,Ascomycota,Fungi,NA,NA,NA,NA,NA,NA,SO,Non-endemic,NA,NA,TRUE,FALSE,Lichens 2018,Lichens,Land,Lichens (2018),TRUE,Not available
Vascular plants 2017 (de Lange et al. 2018),Sun orchid,NA,Thelymitra,Data deficient,Data deficient,New listing,New listing,38247,38,34190,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Not available
Vascular plants 2017 (de Lange et al. 2018),Sun orchid,NA,Thelymitra,At risk of becoming threatened,Naturally uncommon,Neutral,Reinterpretation of data,32437,38,26589,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,AREA<=10,Low,STABLE +/-10%,NA,Low,"DP, RR",Endemic,NA,DP,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Sun orchid,NA,Thelymitra,Threatened,Nationally critical,No change,No change,35125,38,11666,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,UNNATURAL,AREA<=1,High,DEC 10-30%,NA,Low,"DP, RR, Sp",Endemic,NA,DP,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Decreasing
Vascular plants 2017 (de Lange et al. 2018),Gumland sun orchid,NA,Thelymitra,Not threatened,Not threatened,No change,No change,33513,38,6355,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,UNNATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Pink sun orchid,NA,Thelymitra,Not threatened,Not threatened,No change,No change,33512,38,6356,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,SO,Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Colenso's sun orchid,NA,Thelymitra,Data deficient,Data deficient,No change,No change,33581,38,30458,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Not available
Vascular plants 2017 (de Lange et al. 2018),Swamp sun orchid,NA,Thelymitra,Not threatened,Not threatened,No change,No change,33515,38,6357,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,SO,Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Sun orchid,NA,Thelymitra,At risk of becoming threatened,Naturally uncommon,No change,No change,33520,38,6359,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND=5000-20000,Medium,STABLE +/-10%,NA,High,"EF, Sp",Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Hatch's sun orchid,NA,Thelymitra,Not threatened,Not threatened,No change,No change,33488,38,6360,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Sun orchid,NA,Thelymitra,Not threatened,Not threatened,No change,No change,31999,38,32161,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,UNNATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Spotted sun orchid,NA,Thelymitra,At risk of becoming threatened,Naturally uncommon,No change,No change,33486,38,6361,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND=5000-20000,Medium,STABLE +/-10%,NA,Medium,"S?O, Sp",Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),White sun orchid,Maikuku,Thelymitra,Not threatened,Not threatened,No change,No change,33485,38,6362,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND>100000,NA,STABLE +/-10%,NA,NA,NA,Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Spiral sun orchid,NA,Thelymitra,Threatened,Nationally critical,No change,No change,33496,38,6364,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,UNNATURAL,AREA<=1,High,DEC 10-30%,NA,Low,"EF, RR, TO",Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Decreasing
Vascular plants 2017 (de Lange et al. 2018),Spotted sun orchid,NA,Thelymitra,Not threatened,Not threatened,No change,No change,32773,38,7994,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Sun orchid,NA,Thelymitra,Not threatened,Not threatened,No change,No change,33493,38,6365,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,UNNATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,SO,Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Striped sun orchid,Maikaika,Thelymitra,Not threatened,Not threatened,No change,No change,33490,38,6366,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Sun orchid,NA,Thelymitra,Threatened,Nationally critical,No change,No change,33489,38,6367,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,UNNATURAL,AREA<=1,High,STABLE +/-10%,NA,Low,"DP, EF, Sp",Non-endemic,NA,DP,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Domed sun orchid,NA,Thelymitra,At risk of becoming threatened,Naturally uncommon,Worse,Reinterpretation of data,33501,38,6368,Thelymitra,Orchidaceae,Liliales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,MATIND=5000-20000,Medium,STABLE +/-10%,NA,Medium,Sp,Endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Coleoptera 2010: (Leschen et al. 2012),Oedemeridae,NA,Thelyphassa,At risk of becoming threatened,Naturally uncommon,New listing,New listing,15941,15,31970,Thelyphassa,Oedemeridae,Coleoptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"IE, RR",Endemicity not specified,NA,NA,TRUE,FALSE,Coleoptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Vascular plants 2017 (de Lange et al. 2018),Marsh fern,NA,Thelypteris,At risk of becoming threatened,Naturally uncommon,No change,No change,32872,38,8072,Thelypteris,Thelypteridaceae,Hymenophyllales,Polypodiopsida,Tracheophyta,Plantae,NATURAL,AREA<=10000,High,STABLE +/-10%,NA,Low,"PD, TO",Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Lepidoptera 2015 (Hoare et al. 2017),Looper moth,NA,Theoxena,Threatened,Nationally vulnerable,Worse,More knowledge,40946,48,13014,Theoxena,Geometridae,Lepidoptera,Insecta,Arthropoda,Animalia,UNNATURAL,"SUBPOP<=15, MATIND<=500",High,DEC 10-30%,10,High,DP,Endemic,NA,DP,TRUE,FALSE,Lepidoptera 2015,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Decreasing
Lepidoptera 2015 (Hoare et al. 2017),Looper moth,NA,Theoxena,Data deficient,Data deficient,No change,No change,41002,48,30636,Theoxena,Geometridae,Lepidoptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,10,NA,NA,Endemic,NA,NA,TRUE,FALSE,Lepidoptera 2015,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Land Snails 2010: (Mahlfeld et al. 2012),Land snail,NA,Therasiella,At risk of becoming threatened,Naturally uncommon,NA,NA,16659,19,13019,Therasiella,Charopidae,Stylommatophora,Gastropoda,Mollusca,Animalia,NA,NA,NA,NA,NA,NA,IE,Endemic,NA,NA,TRUE,FALSE,Land Snails 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19605,23,30637,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Not threatened,Not threatened,NA,NA,19604,23,30638,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19606,23,30639,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19521,23,30640,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Not threatened,Not threatened,NA,NA,19523,23,30641,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19519,23,30643,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,At risk of becoming threatened,Naturally uncommon,Neutral,NA,19512,23,30644,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"IE, RR",Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19514,23,30645,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19508,23,30646,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19511,23,30647,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19525,23,30649,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Data deficient,Data deficient,NA,NA,19540,23,30650,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Cobweb spider,NA,Theridion,Not threatened,Not threatened,NA,NA,19799,23,30672,Theridion,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Theristus,Not threatened,Not threatened,NA,NA,21268,26,32948,Theristus,Monhysteridae,Monhysterida,Chromadorea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Theristus,Not threatened,Not threatened,NA,NA,21307,26,32952,Theristus,Monhysteridae,Monhysterida,Chromadorea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Theristus,Not threatened,Not threatened,NA,NA,21267,26,32949,Theristus,Monhysteridae,Monhysterida,Chromadorea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Theristus,Not threatened,Not threatened,NA,NA,21312,26,32950,Theristus,Monhysteridae,Monhysterida,Chromadorea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Theristus,Not threatened,Not threatened,NA,NA,21305,26,32951,Theristus,Monhysteridae,Monhysterida,Chromadorea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Theristus,Not threatened,Not threatened,NA,NA,21309,26,32953,Theristus,Monhysteridae,Monhysterida,Chromadorea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Coleoptera 2010: (Leschen et al. 2012),Staphylinidae,NA,Thinocafius,At risk of becoming threatened,Naturally uncommon,New listing,New listing,15939,15,31971,Thinocafius,Staphylinidae,Coleoptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"IE, RR",Endemicity not specified,NA,NA,TRUE,FALSE,Coleoptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Birds 2016 (Robertson et al. 2017),Shore plover,Tuturuatu,Thinornis,Threatened,Nationally critical,No change,No change,31670,37,11195,Thinornis,Charadriidae,Charadriiformes,Aves,Chordata,Animalia,UNNATURAL,MATIND<250,High,STABLE +/-10%,NA,High,"CD, Inc, RR, Sp",Endemic,CD,NA,TRUE,TRUE,Birds 2016,Shorebirds,Marine,Shorebirds (2016),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),Thismia,NA,Thismia,At risk of becoming threatened,Naturally uncommon,No change,No change,32439,38,7328,Thismia,Burmanniaceae,Burmanniales,Magnoliopsida,Tracheophyta,Plantae,NATURAL,AREA<=10000,Low,STABLE +/-10%,NA,Low,"DP, T?O, Sp",Non-endemic,NA,DP,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Diptera 2010: (Andrew et al. 2012),NA,NA,Thoracochaeta,Data deficient,Data deficient,NA,NA,20463,24,32429,Thoracochaeta,Sphaeroceridae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Diptera 2010: (Andrew et al. 2012),NA,NA,Thoracochaeta,At risk of becoming threatened,Naturally uncommon,NA,NA,20437,24,32349,Thoracochaeta,Sphaeroceridae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,RR,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Diptera 2010: (Andrew et al. 2012),NA,NA,Thoracochaeta,At risk of becoming threatened,Naturally uncommon,NA,NA,20417,24,32350,Thoracochaeta,Sphaeroceridae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,IE,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Diptera 2010: (Andrew et al. 2012),NA,NA,Thoracochaeta,Data deficient,Data deficient,NA,NA,20449,24,32430,Thoracochaeta,Sphaeroceridae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Diptera 2010: (Andrew et al. 2012),NA,NA,Thoracochaeta,Data deficient,Data deficient,NA,NA,20451,24,32431,Thoracochaeta,Sphaeroceridae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Thoracostoma,Not threatened,Not threatened,NA,NA,21311,26,32954,Thoracostoma,Leptosomatidae,Enoplida,Enoplea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Thoracostoma,Not threatened,Not threatened,NA,NA,21299,26,32955,Thoracostoma,Leptosomatidae,Enoplida,Enoplea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Thoracostoma,Not threatened,Not threatened,NA,NA,21298,26,32956,Thoracostoma,Leptosomatidae,Enoplida,Enoplea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Thoracostoma,Not threatened,Not threatened,NA,NA,21303,26,32957,Thoracostoma,Leptosomatidae,Enoplida,Enoplea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Thoracostoma,Not threatened,Not threatened,NA,NA,21301,26,32958,Thoracostoma,Leptosomatidae,Enoplida,Enoplea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,DP,Endemicity not specified,NA,DP,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Diptera 2010: (Andrew et al. 2012),NA,NA,Threticus,At risk of becoming threatened,Naturally uncommon,NA,NA,20420,24,32351,Threticus,Psychodidae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,RR,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Diptera 2010: (Andrew et al. 2012),NA,NA,Threticus,At risk of becoming threatened,Naturally uncommon,NA,NA,20418,24,32352,Threticus,Psychodidae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,IE,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
